Sample     Label        p(atk)   Status     Verdict
46099      attack       0.7619   ATTACK     [TP] Correct
46100      ?            0.7619   ATTACK     [??] No label
46101      attack       0.7619   ATTACK     [TP] Correct
46102      ?            0.7400   ATTACK     [??] No label
46103      attack       0.7450   ATTACK     [TP] Correct
46104      ?            0.7447   ATTACK     [??] No label
46105      attack       0.7448   ATTACK     [TP] Correct
46106      ?            0.7447   ATTACK     [??] No label
46107      attack       0.7447   ATTACK     [TP] Correct
46108      ?            0.7445   ATTACK     [??] No label
46109      attack       0.7445   ATTACK     [TP] Correct
46110      ?            0.7442   ATTACK     [??] No label
46111      attack       0.7444   ATTACK     [TP] Correct
46112      ?            0.7652   ATTACK     [??] No label
46113      attack       0.7605   ATTACK     [TP] Correct
46114      ?            0.7604   ATTACK     [??] No label
46115      attack       0.7605   ATTACK     [TP] Correct
46116      ?            0.7606   ATTACK     [??] No label
46117      attack       0.7605   ATTACK     [TP] Correct
46118      ?            0.7604   ATTACK     [??] No label
46119      attack       0.7605   ATTACK     [TP] Correct
46120      ?            0.7606   ATTACK     [??] No label
46121      attack       0.7605   ATTACK     [TP] Correct
46122      ?            0.7606   ATTACK     [??] No label
46123      attack       0.7607   ATTACK     [TP] Correct
46124      ?            0.7608   ATTACK     [??] No label
46125      attack       0.7608   ATTACK     [TP] Correct
46126      ?            0.7608   ATTACK     [??] No label
46127      attack       0.7608   ATTACK     [TP] Correct
46128      ?            0.7609   ATTACK     [??] No label
46129      attack       0.7608   ATTACK     [TP] Correct
46130      ?            0.7608   ATTACK     [??] No label
46131      attack       0.7607   ATTACK     [TP] Correct
46132      ?            0.7607   ATTACK     [??] No label
46133      attack       0.7607   ATTACK     [TP] Correct
46134      ?            0.7607   ATTACK     [??] No label
46135      attack       0.7607   ATTACK     [TP] Correct
46136      ?            0.7606   ATTACK     [??] No label
46137      attack       0.7606   ATTACK     [TP] Correct
46138      ?            0.7608   ATTACK     [??] No label
46139      attack       0.7608   ATTACK     [TP] Correct
46140      ?            0.7607   ATTACK     [??] No label
46141      attack       0.7608   ATTACK     [TP] Correct
46142      ?            0.7608   ATTACK     [??] No label
46143      attack       0.7608   ATTACK     [TP] Correct
46144      ?            0.7608   ATTACK     [??] No label
46145      attack       0.7607   ATTACK     [TP] Correct
46146      ?            0.7608   ATTACK     [??] No label
46147      attack       0.7608   ATTACK     [TP] Correct
46148      ?            0.7607   ATTACK     [??] No label
46149      attack       0.7607   ATTACK     [TP] Correct
46150      ?            0.7607   ATTACK     [??] No label
46151      attack       0.7606   ATTACK     [TP] Correct
46152      ?            0.7606   ATTACK     [??] No label
46153      attack       0.7606   ATTACK     [TP] Correct
46154      ?            0.7607   ATTACK     [??] No label
46155      attack       0.7606   ATTACK     [TP] Correct
46156      ?            0.7606   ATTACK     [??] No label
46157      attack       0.7607   ATTACK     [TP] Correct
46158      ?            0.7608   ATTACK     [??] No label
46159      attack       0.7608   ATTACK     [TP] Correct
46160      ?            0.7608   ATTACK     [??] No label
46161      attack       0.7608   ATTACK     [TP] Correct
46162      ?            0.7608   ATTACK     [??] No label
46163      attack       0.7608   ATTACK     [TP] Correct
46164      ?            0.7609   ATTACK     [??] No label
46165      attack       0.7609   ATTACK     [TP] Correct
46166      ?            0.7609   ATTACK     [??] No label
46167      attack       0.7608   ATTACK     [TP] Correct
46168      ?            0.7608   ATTACK     [??] No label
46169      attack       0.7608   ATTACK     [TP] Correct
46170      ?            0.7609   ATTACK     [??] No label
46171      attack       0.7609   ATTACK     [TP] Correct
46172      ?            0.7610   ATTACK     [??] No label
46173      attack       0.7609   ATTACK     [TP] Correct
46174      ?            0.7608   ATTACK     [??] No label
46175      attack       0.7609   ATTACK     [TP] Correct
46176      ?            0.7609   ATTACK     [??] No label
46177      attack       0.7609   ATTACK     [TP] Correct
46178      ?            0.7609   ATTACK     [??] No label
46179      attack       0.7609   ATTACK     [TP] Correct
46180      ?            0.7609   ATTACK     [??] No label
46181      attack       0.7608   ATTACK     [TP] Correct
46182      ?            0.7606   ATTACK     [??] No label
46183      attack       0.7607   ATTACK     [TP] Correct
46184      ?            0.7609   ATTACK     [??] No label
46185      attack       0.7608   ATTACK     [TP] Correct
46186      ?            0.7607   ATTACK     [??] No label
46187      attack       0.7608   ATTACK     [TP] Correct
46188      ?            0.7608   ATTACK     [??] No label
46189      attack       0.7608   ATTACK     [TP] Correct
46190      ?            0.7607   ATTACK     [??] No label
46191      attack       0.7607   ATTACK     [TP] Correct
46192      ?            0.7607   ATTACK     [??] No label
46193      attack       0.7607   ATTACK     [TP] Correct
46194      ?            0.7606   ATTACK     [??] No label
46195      attack       0.7607   ATTACK     [TP] Correct
46196      ?            0.7607   ATTACK     [??] No label
46197      attack       0.7606   ATTACK     [TP] Correct
46198      ?            0.7605   ATTACK     [??] No label
46199      attack       0.7184   ATTACK     [TP] Correct
46200      ?            0.7481   ATTACK     [??] No label
46201      attack       0.7491   ATTACK     [TP] Correct
46202      ?            0.7411   ATTACK     [??] No label
46203      attack       0.7712   ATTACK     [TP] Correct
46204      ?            0.7445   ATTACK     [??] No label
46205      attack       0.7835   ATTACK     [TP] Correct
46206      ?            0.7580   ATTACK     [??] No label
46207      attack       0.7227   ATTACK     [TP] Correct
46208      ?            0.7431   ATTACK     [??] No label
46209      attack       0.7853   ATTACK     [TP] Correct
46210      ?            0.7357   ATTACK     [??] No label
46211      attack       0.7798   ATTACK     [TP] Correct
46212      ?            0.7319   ATTACK     [??] No label
46213      attack       0.7702   ATTACK     [TP] Correct
46214      ?            0.7330   ATTACK     [??] No label
46215      attack       0.7552   ATTACK     [TP] Correct
46216      ?            0.7422   ATTACK     [??] No label
46217      attack       0.7465   ATTACK     [TP] Correct
46218      ?            0.7637   ATTACK     [??] No label
46219      attack       0.7605   ATTACK     [TP] Correct
46220      ?            0.7607   ATTACK     [??] No label
46221      attack       0.7607   ATTACK     [TP] Correct
46222      ?            0.7608   ATTACK     [??] No label
46223      attack       0.7608   ATTACK     [TP] Correct
46224      ?            0.7608   ATTACK     [??] No label
46225      attack       0.7607   ATTACK     [TP] Correct
46226      ?            0.7606   ATTACK     [??] No label
46227      attack       0.7607   ATTACK     [TP] Correct
46228      ?            0.7609   ATTACK     [??] No label
46229      attack       0.7608   ATTACK     [TP] Correct
46230      ?            0.7607   ATTACK     [??] No label
46231      attack       0.7608   ATTACK     [TP] Correct
46232      ?            0.7608   ATTACK     [??] No label
46233      attack       0.7608   ATTACK     [TP] Correct
46234      ?            0.7607   ATTACK     [??] No label
46235      attack       0.7608   ATTACK     [TP] Correct
46236      ?            0.7608   ATTACK     [??] No label
46237      attack       0.7607   ATTACK     [TP] Correct
46238      ?            0.7607   ATTACK     [??] No label
46239      attack       0.7607   ATTACK     [TP] Correct
46240      ?            0.7606   ATTACK     [??] No label
46241      attack       0.7606   ATTACK     [TP] Correct
46242      ?            0.7605   ATTACK     [??] No label
46243      attack       0.7605   ATTACK     [TP] Correct
46244      ?            0.7606   ATTACK     [??] No label
46245      attack       0.7606   ATTACK     [TP] Correct
46246      ?            0.7607   ATTACK     [??] No label
46247      attack       0.7607   ATTACK     [TP] Correct
46248      ?            0.7606   ATTACK     [??] No label
46249      attack       0.7607   ATTACK     [TP] Correct
46250      ?            0.7486   ATTACK     [??] No label
46251      attack       0.7519   ATTACK     [TP] Correct
46252      ?            0.7521   ATTACK     [??] No label
46253      attack       0.7520   ATTACK     [TP] Correct
46254      ?            0.7521   ATTACK     [??] No label
46255      attack       0.7521   ATTACK     [TP] Correct
46256      ?            0.7522   ATTACK     [??] No label
46257      attack       0.7522   ATTACK     [TP] Correct
46258      ?            0.7525   ATTACK     [??] No label
46259      attack       0.7524   ATTACK     [TP] Correct
46260      ?            0.7650   ATTACK     [??] No label
46261      attack       0.7618   ATTACK     [TP] Correct
46262      ?            0.7618   ATTACK     [??] No label
46263      attack       0.7619   ATTACK     [TP] Correct
46264      ?            0.7622   ATTACK     [??] No label
46265      attack       0.7621   ATTACK     [TP] Correct
46266      ?            0.7621   ATTACK     [??] No label
46267      attack       0.7620   ATTACK     [TP] Correct
46268      ?            0.7620   ATTACK     [??] No label
46269      attack       0.7620   ATTACK     [TP] Correct
46270      ?            0.7530   ATTACK     [??] No label
46271      attack       0.7554   ATTACK     [TP] Correct
46272      ?            0.7552   ATTACK     [??] No label
46273      attack       0.7552   ATTACK     [TP] Correct
46274      ?            0.7550   ATTACK     [??] No label
46275      attack       0.7552   ATTACK     [TP] Correct
46276      ?            0.7551   ATTACK     [??] No label
46277      attack       0.7552   ATTACK     [TP] Correct
46278      ?            0.7550   ATTACK     [??] No label
46279      attack       0.7551   ATTACK     [TP] Correct
46280      ?            0.7638   ATTACK     [??] No label
46281      attack       0.7615   ATTACK     [TP] Correct
46282      ?            0.7616   ATTACK     [??] No label
46283      attack       0.7616   ATTACK     [TP] Correct
46284      ?            0.7617   ATTACK     [??] No label
46285      attack       0.7616   ATTACK     [TP] Correct
46286      ?            0.7617   ATTACK     [??] No label
46287      attack       0.7617   ATTACK     [TP] Correct
46288      ?            0.7619   ATTACK     [??] No label
46289      attack       0.7618   ATTACK     [TP] Correct
46290      ?            0.7618   ATTACK     [??] No label
46291      attack       0.7618   ATTACK     [TP] Correct
46292      ?            0.7619   ATTACK     [??] No label
46293      attack       0.7618   ATTACK     [TP] Correct
46294      ?            0.7617   ATTACK     [??] No label
46295      attack       0.7617   ATTACK     [TP] Correct
46296      ?            0.7617   ATTACK     [??] No label
46297      attack       0.7617   ATTACK     [TP] Correct
46298      ?            0.7617   ATTACK     [??] No label
46299      attack       0.7617   ATTACK     [TP] Correct
46300      ?            0.7616   ATTACK     [??] No label
46301      attack       0.7616   ATTACK     [TP] Correct
46302      ?            0.7616   ATTACK     [??] No label
46303      attack       0.7616   ATTACK     [TP] Correct
46304      ?            0.7617   ATTACK     [??] No label
46305      attack       0.7616   ATTACK     [TP] Correct
46306      ?            0.7616   ATTACK     [??] No label
46307      attack       0.7616   ATTACK     [TP] Correct
46308      ?            0.7616   ATTACK     [??] No label
46309      attack       0.7616   ATTACK     [TP] Correct
46310      ?            0.7617   ATTACK     [??] No label
46311      attack       0.7617   ATTACK     [TP] Correct
46312      ?            0.7618   ATTACK     [??] No label
46313      attack       0.7618   ATTACK     [TP] Correct
46314      ?            0.7617   ATTACK     [??] No label
46315      attack       0.7617   ATTACK     [TP] Correct
46316      ?            0.7617   ATTACK     [??] No label
46317      attack       0.7617   ATTACK     [TP] Correct
46318      ?            0.7617   ATTACK     [??] No label
46319      attack       0.7618   ATTACK     [TP] Correct
46320      ?            0.7618   ATTACK     [??] No label
46321      attack       0.7618   ATTACK     [TP] Correct
46322      ?            0.7617   ATTACK     [??] No label
46323      attack       0.7618   ATTACK     [TP] Correct
46324      ?            0.7619   ATTACK     [??] No label
46325      attack       0.7619   ATTACK     [TP] Correct
46326      ?            0.7619   ATTACK     [??] No label
46327      attack       0.7619   ATTACK     [TP] Correct
46328      ?            0.7619   ATTACK     [??] No label
46329      attack       0.7620   ATTACK     [TP] Correct
46330      ?            0.7621   ATTACK     [??] No label
46331      attack       0.7620   ATTACK     [TP] Correct
46332      ?            0.7621   ATTACK     [??] No label
46333      attack       0.7620   ATTACK     [TP] Correct
46334      ?            0.7620   ATTACK     [??] No label
46335      attack       0.7621   ATTACK     [TP] Correct
46336      ?            0.7622   ATTACK     [??] No label
46337      attack       0.7621   ATTACK     [TP] Correct
46338      ?            0.7621   ATTACK     [??] No label
46339      attack       0.7620   ATTACK     [TP] Correct
46340      ?            0.7619   ATTACK     [??] No label
46341      attack       0.7620   ATTACK     [TP] Correct
46342      ?            0.7619   ATTACK     [??] No label
46343      attack       0.7619   ATTACK     [TP] Correct
46344      ?            0.7620   ATTACK     [??] No label
46345      attack       0.7619   ATTACK     [TP] Correct
46346      ?            0.7619   ATTACK     [??] No label
46347      attack       0.7620   ATTACK     [TP] Correct
46348      ?            0.7621   ATTACK     [??] No label
46349      attack       0.7621   ATTACK     [TP] Correct
46350      ?            0.7621   ATTACK     [??] No label
46351      attack       0.7620   ATTACK     [TP] Correct
46352      ?            0.7621   ATTACK     [??] No label
46353      attack       0.7621   ATTACK     [TP] Correct
46354      ?            0.7621   ATTACK     [??] No label
46355      attack       0.7621   ATTACK     [TP] Correct
46356      ?            0.7620   ATTACK     [??] No label
46357      attack       0.7205   ATTACK     [TP] Correct
46374      ?            0.5118   ATTACK     [??] No label
46376      ?            0.7771   ATTACK     [??] No label
46377      attack       0.7363   ATTACK     [TP] Correct
46378      ?            0.7682   ATTACK     [??] No label
46379      attack       0.7617   ATTACK     [TP] Correct
46380      ?            0.7618   ATTACK     [??] No label
46381      attack       0.7617   ATTACK     [TP] Correct
46382      ?            0.7619   ATTACK     [??] No label
46383      attack       0.7618   ATTACK     [TP] Correct
46384      ?            0.7620   ATTACK     [??] No label
46385      attack       0.7620   ATTACK     [TP] Correct
46386      ?            0.7622   ATTACK     [??] No label
46387      attack       0.7621   ATTACK     [TP] Correct
46388      ?            0.7620   ATTACK     [??] No label
46389      attack       0.7620   ATTACK     [TP] Correct
46390      ?            0.7621   ATTACK     [??] No label
46391      attack       0.7620   ATTACK     [TP] Correct
46392      ?            0.7618   ATTACK     [??] No label
46393      attack       0.7619   ATTACK     [TP] Correct
46394      ?            0.7618   ATTACK     [??] No label
46395      attack       0.7618   ATTACK     [TP] Correct
46396      ?            0.7618   ATTACK     [??] No label
46397      attack       0.7618   ATTACK     [TP] Correct
46398      ?            0.7618   ATTACK     [??] No label
46399      attack       0.7618   ATTACK     [TP] Correct
46400      ?            0.7618   ATTACK     [??] No label
46401      attack       0.7619   ATTACK     [TP] Correct
46402      ?            0.7620   ATTACK     [??] No label
46403      attack       0.7620   ATTACK     [TP] Correct
46404      ?            0.7621   ATTACK     [??] No label
46405      attack       0.7621   ATTACK     [TP] Correct
46406      ?            0.7621   ATTACK     [??] No label
46407      attack       0.7621   ATTACK     [TP] Correct
46408      ?            0.7621   ATTACK     [??] No label
46409      attack       0.7621   ATTACK     [TP] Correct
46410      ?            0.7621   ATTACK     [??] No label
46411      attack       0.7622   ATTACK     [TP] Correct
46412      ?            0.7622   ATTACK     [??] No label
46413      attack       0.7622   ATTACK     [TP] Correct
46414      ?            0.7621   ATTACK     [??] No label
46415      attack       0.7620   ATTACK     [TP] Correct
46416      ?            0.7109   ATTACK     [??] No label
46417      attack       0.7294   ATTACK     [TP] Correct
46418      ?            0.7007   ATTACK     [??] No label
46419      attack       0.7153   ATTACK     [TP] Correct
46420      ?            0.6936   ATTACK     [??] No label
46421      attack       0.7066   ATTACK     [TP] Correct
46422      ?            0.6884   ATTACK     [??] No label
46423      attack       0.7013   ATTACK     [TP] Correct
46424      ?            0.6863   ATTACK     [??] No label
46425      attack       0.6986   ATTACK     [TP] Correct
46426      ?            0.7154   ATTACK     [??] No label
46427      attack       0.7078   ATTACK     [TP] Correct
46428      ?            0.7137   ATTACK     [??] No label
46429      attack       0.7108   ATTACK     [TP] Correct
46430      ?            0.7105   ATTACK     [??] No label
46431      attack       0.7107   ATTACK     [TP] Correct
46432      ?            0.7096   ATTACK     [??] No label
46433      attack       0.7101   ATTACK     [TP] Correct
46434      ?            0.7102   ATTACK     [??] No label
46435      attack       0.7102   ATTACK     [TP] Correct
46436      ?            0.7111   ATTACK     [??] No label
46437      attack       0.7107   ATTACK     [TP] Correct
46438      ?            0.7100   ATTACK     [??] No label
46439      attack       0.7104   ATTACK     [TP] Correct
46440      ?            0.7111   ATTACK     [??] No label
46441      attack       0.7107   ATTACK     [TP] Correct
46442      ?            0.7117   ATTACK     [??] No label
46443      attack       0.7112   ATTACK     [TP] Correct
46444      ?            0.7071   ATTACK     [??] No label
46445      attack       0.7091   ATTACK     [TP] Correct
46446      ?            0.7106   ATTACK     [??] No label
46447      attack       0.7098   ATTACK     [TP] Correct
46448      ?            0.7095   ATTACK     [??] No label
46449      attack       0.7096   ATTACK     [TP] Correct
46450      ?            0.7110   ATTACK     [??] No label
46451      attack       0.7103   ATTACK     [TP] Correct
46452      ?            0.7057   ATTACK     [??] No label
46453      attack       0.7079   ATTACK     [TP] Correct
46454      ?            0.7135   ATTACK     [??] No label
46455      attack       0.7107   ATTACK     [TP] Correct
46456      ?            0.7079   ATTACK     [??] No label
46457      attack       0.7093   ATTACK     [TP] Correct
46458      ?            0.7106   ATTACK     [??] No label
46459      attack       0.7100   ATTACK     [TP] Correct
46460      ?            0.7068   ATTACK     [??] No label
46461      attack       0.7084   ATTACK     [TP] Correct
46462      ?            0.7144   ATTACK     [??] No label
46463      attack       0.7115   ATTACK     [TP] Correct
46464      ?            0.7061   ATTACK     [??] No label
46465      attack       0.7088   ATTACK     [TP] Correct
46466      ?            0.7107   ATTACK     [??] No label
46467      attack       0.7098   ATTACK     [TP] Correct
46468      ?            0.7062   ATTACK     [??] No label
46469      attack       0.7080   ATTACK     [TP] Correct
46470      ?            0.7115   ATTACK     [??] No label
46471      attack       0.7097   ATTACK     [TP] Correct
46472      ?            0.7073   ATTACK     [??] No label
46473      attack       0.7085   ATTACK     [TP] Correct
46474      ?            0.7108   ATTACK     [??] No label
46475      attack       0.7096   ATTACK     [TP] Correct
46476      ?            0.7070   ATTACK     [??] No label
46477      attack       0.7083   ATTACK     [TP] Correct
46478      ?            0.7115   ATTACK     [??] No label
46479      attack       0.7099   ATTACK     [TP] Correct
46480      ?            0.7114   ATTACK     [??] No label
46481      attack       0.7107   ATTACK     [TP] Correct
46482      ?            0.7138   ATTACK     [??] No label
46483      attack       0.7123   ATTACK     [TP] Correct
46484      ?            0.7124   ATTACK     [??] No label
46485      attack       0.7124   ATTACK     [TP] Correct
46486      ?            0.7149   ATTACK     [??] No label
46487      attack       0.7137   ATTACK     [TP] Correct
46488      ?            0.7105   ATTACK     [??] No label
46489      attack       0.7121   ATTACK     [TP] Correct
46490      ?            0.7091   ATTACK     [??] No label
46491      attack       0.7106   ATTACK     [TP] Correct
46492      ?            0.7073   ATTACK     [??] No label
46493      attack       0.7089   ATTACK     [TP] Correct
46494      ?            0.7097   ATTACK     [??] No label
46495      attack       0.7093   ATTACK     [TP] Correct
46496      ?            0.7086   ATTACK     [??] No label
46497      attack       0.7089   ATTACK     [TP] Correct
46498      ?            0.7102   ATTACK     [??] No label
46499      attack       0.7096   ATTACK     [TP] Correct
46500      ?            0.7084   ATTACK     [??] No label
46501      attack       0.7090   ATTACK     [TP] Correct
46502      ?            0.7079   ATTACK     [??] No label
46503      attack       0.7085   ATTACK     [TP] Correct
46504      ?            0.7095   ATTACK     [??] No label
46505      attack       0.7090   ATTACK     [TP] Correct
46506      ?            0.7068   ATTACK     [??] No label
46507      attack       0.7079   ATTACK     [TP] Correct
46508      ?            0.7103   ATTACK     [??] No label
46509      attack       0.7090   ATTACK     [TP] Correct
46510      ?            0.7095   ATTACK     [??] No label
46511      attack       0.7092   ATTACK     [TP] Correct
46512      ?            0.7147   ATTACK     [??] No label
46513      attack       0.7120   ATTACK     [TP] Correct
46514      ?            0.7100   ATTACK     [??] No label
46515      attack       0.6231   ATTACK     [TP] Correct
46516      ?            0.6212   ATTACK     [??] No label
46517      attack       0.6139   ATTACK     [TP] Correct
46518      ?            0.5771   ATTACK     [??] No label
46519      attack       0.6073   ATTACK     [TP] Correct
46520      ?            0.5554   ATTACK     [??] No label
46521      attack       0.5968   ATTACK     [TP] Correct
46522      ?            0.5442   ATTACK     [??] No label
46525      attack       0.6577   ATTACK     [TP] Correct
46526      ?            0.5997   ATTACK     [??] No label
46527      attack       0.6675   ATTACK     [TP] Correct
46528      ?            0.6186   ATTACK     [??] No label
46529      attack       0.6751   ATTACK     [TP] Correct
46530      ?            0.6504   ATTACK     [??] No label
46531      attack       0.6866   ATTACK     [TP] Correct
46532      ?            0.7071   ATTACK     [??] No label
46533      attack       0.7031   ATTACK     [TP] Correct
46534      ?            0.7232   ATTACK     [??] No label
46535      attack       0.7138   ATTACK     [TP] Correct
46536      ?            0.7132   ATTACK     [??] No label
46537      attack       0.7135   ATTACK     [TP] Correct
46538      ?            0.7134   ATTACK     [??] No label
46539      attack       0.7134   ATTACK     [TP] Correct
46540      ?            0.7108   ATTACK     [??] No label
46541      attack       0.7121   ATTACK     [TP] Correct
46542      ?            0.7078   ATTACK     [??] No label
46543      attack       0.7100   ATTACK     [TP] Correct
46544      ?            0.7071   ATTACK     [??] No label
46545      attack       0.7086   ATTACK     [TP] Correct
46546      ?            0.7077   ATTACK     [??] No label
46547      attack       0.7081   ATTACK     [TP] Correct
46548      ?            0.7106   ATTACK     [??] No label
46549      attack       0.7094   ATTACK     [TP] Correct
46550      ?            0.7124   ATTACK     [??] No label
46551      attack       0.7109   ATTACK     [TP] Correct
46552      ?            0.7127   ATTACK     [??] No label
46553      attack       0.7118   ATTACK     [TP] Correct
46554      ?            0.7122   ATTACK     [??] No label
46555      attack       0.7120   ATTACK     [TP] Correct
46556      ?            0.7145   ATTACK     [??] No label
46557      attack       0.7132   ATTACK     [TP] Correct
46558      ?            0.7064   ATTACK     [??] No label
46559      attack       0.7097   ATTACK     [TP] Correct
46560      ?            0.7088   ATTACK     [??] No label
46561      attack       0.7093   ATTACK     [TP] Correct
46562      ?            0.7043   ATTACK     [??] No label
46563      attack       0.7067   ATTACK     [TP] Correct
46564      ?            0.7091   ATTACK     [??] No label
46565      attack       0.7083   ATTACK     [TP] Correct
46566      ?            0.7213   ATTACK     [??] No label
46567      attack       0.7124   ATTACK     [TP] Correct
46568      ?            0.7294   ATTACK     [??] No label
46569      attack       0.7225   ATTACK     [TP] Correct
46570      ?            0.7354   ATTACK     [??] No label
46571      attack       0.7309   ATTACK     [TP] Correct
46572      ?            0.7511   ATTACK     [??] No label
46573      attack       0.7459   ATTACK     [TP] Correct
46574      ?            0.7662   ATTACK     [??] No label
46575      attack       0.7617   ATTACK     [TP] Correct
46576      ?            0.7617   ATTACK     [??] No label
46577      attack       0.7618   ATTACK     [TP] Correct
46578      ?            0.7618   ATTACK     [??] No label
46579      attack       0.7619   ATTACK     [TP] Correct
46580      ?            0.7621   ATTACK     [??] No label
46581      attack       0.7620   ATTACK     [TP] Correct
46582      ?            0.7620   ATTACK     [??] No label
46583      attack       0.7620   ATTACK     [TP] Correct
46584      ?            0.7526   ATTACK     [??] No label
46585      attack       0.7552   ATTACK     [TP] Correct
46586      ?            0.7550   ATTACK     [??] No label
46587      attack       0.7550   ATTACK     [TP] Correct
46588      ?            0.7549   ATTACK     [??] No label
46589      attack       0.7550   ATTACK     [TP] Correct
46590      ?            0.7548   ATTACK     [??] No label
46591      attack       0.7548   ATTACK     [TP] Correct
46592      ?            0.7547   ATTACK     [??] No label
46593      attack       0.7547   ATTACK     [TP] Correct
46594      ?            0.7638   ATTACK     [??] No label
46595      attack       0.7614   ATTACK     [TP] Correct
46596      ?            0.7616   ATTACK     [??] No label
46597      attack       0.7615   ATTACK     [TP] Correct
46598      ?            0.7615   ATTACK     [??] No label
46599      attack       0.7615   ATTACK     [TP] Correct
46600      ?            0.7616   ATTACK     [??] No label
46601      attack       0.7616   ATTACK     [TP] Correct
46602      ?            0.7616   ATTACK     [??] No label
46603      attack       0.7615   ATTACK     [TP] Correct
46604      ?            0.7615   ATTACK     [??] No label
46605      attack       0.7615   ATTACK     [TP] Correct
46606      ?            0.7616   ATTACK     [??] No label
46607      attack       0.7616   ATTACK     [TP] Correct
46608      ?            0.7617   ATTACK     [??] No label
46609      attack       0.7617   ATTACK     [TP] Correct
46610      ?            0.7617   ATTACK     [??] No label
46611      attack       0.7617   ATTACK     [TP] Correct
46612      ?            0.7617   ATTACK     [??] No label
46613      attack       0.7618   ATTACK     [TP] Correct
46614      ?            0.7618   ATTACK     [??] No label
46615      attack       0.7618   ATTACK     [TP] Correct
46616      ?            0.7618   ATTACK     [??] No label
46617      attack       0.7617   ATTACK     [TP] Correct
46618      ?            0.7616   ATTACK     [??] No label
46619      attack       0.7616   ATTACK     [TP] Correct
46620      ?            0.7617   ATTACK     [??] No label
46621      attack       0.7616   ATTACK     [TP] Correct
46622      ?            0.7616   ATTACK     [??] No label
46623      attack       0.7616   ATTACK     [TP] Correct
46624      ?            0.7617   ATTACK     [??] No label
46625      attack       0.7618   ATTACK     [TP] Correct
46626      ?            0.7618   ATTACK     [??] No label
46627      attack       0.7619   ATTACK     [TP] Correct
46628      ?            0.7619   ATTACK     [??] No label
46629      attack       0.7619   ATTACK     [TP] Correct
46630      ?            0.7618   ATTACK     [??] No label
46631      attack       0.7619   ATTACK     [TP] Correct
46632      ?            0.7620   ATTACK     [??] No label
46633      attack       0.7620   ATTACK     [TP] Correct
46634      ?            0.7620   ATTACK     [??] No label
46635      attack       0.7619   ATTACK     [TP] Correct
46636      ?            0.7618   ATTACK     [??] No label
46637      attack       0.7619   ATTACK     [TP] Correct
46638      ?            0.7620   ATTACK     [??] No label
46639      attack       0.7620   ATTACK     [TP] Correct
46640      ?            0.7620   ATTACK     [??] No label
46641      attack       0.7619   ATTACK     [TP] Correct
46642      ?            0.7619   ATTACK     [??] No label
46643      attack       0.7619   ATTACK     [TP] Correct
46644      ?            0.7618   ATTACK     [??] No label
46645      attack       0.7619   ATTACK     [TP] Correct
46646      ?            0.7619   ATTACK     [??] No label
46647      attack       0.7619   ATTACK     [TP] Correct
46648      ?            0.7619   ATTACK     [??] No label
46649      attack       0.7620   ATTACK     [TP] Correct
46650      ?            0.7620   ATTACK     [??] No label
46651      attack       0.7620   ATTACK     [TP] Correct
46652      ?            0.7620   ATTACK     [??] No label
46653      attack       0.7620   ATTACK     [TP] Correct
46654      ?            0.7621   ATTACK     [??] No label
46655      attack       0.7621   ATTACK     [TP] Correct
46656      ?            0.7621   ATTACK     [??] No label
46657      attack       0.7621   ATTACK     [TP] Correct
46658      ?            0.7621   ATTACK     [??] No label
46659      attack       0.7619   ATTACK     [TP] Correct
46660      ?            0.7619   ATTACK     [??] No label
46661      attack       0.7619   ATTACK     [TP] Correct
46662      ?            0.7619   ATTACK     [??] No label
46663      attack       0.7618   ATTACK     [TP] Correct
46664      ?            0.7617   ATTACK     [??] No label
46665      attack       0.7617   ATTACK     [TP] Correct
46666      ?            0.7617   ATTACK     [??] No label
46667      attack       0.7616   ATTACK     [TP] Correct
46668      ?            0.7616   ATTACK     [??] No label
46669      attack       0.7616   ATTACK     [TP] Correct
46670      ?            0.7617   ATTACK     [??] No label
46671      attack       0.7618   ATTACK     [TP] Correct
46672      ?            0.7618   ATTACK     [??] No label
46673      attack       0.7210   ATTACK     [TP] Correct
46688      ?            0.5693   ATTACK     [??] No label
46689      attack       0.5487   ATTACK     [TP] Correct
46690      ?            0.7297   ATTACK     [??] No label
46691      attack       0.7071   ATTACK     [TP] Correct
46692      ?            0.7723   ATTACK     [??] No label
46693      attack       0.7615   ATTACK     [TP] Correct
46694      ?            0.7618   ATTACK     [??] No label
46695      attack       0.7617   ATTACK     [TP] Correct
46696      ?            0.7618   ATTACK     [??] No label
46697      attack       0.7617   ATTACK     [TP] Correct
46698      ?            0.7618   ATTACK     [??] No label
46699      attack       0.7618   ATTACK     [TP] Correct
46700      ?            0.7619   ATTACK     [??] No label
46701      attack       0.7619   ATTACK     [TP] Correct
46702      ?            0.7620   ATTACK     [??] No label
46703      attack       0.7620   ATTACK     [TP] Correct
46704      ?            0.7621   ATTACK     [??] No label
46705      attack       0.7621   ATTACK     [TP] Correct
46706      ?            0.7621   ATTACK     [??] No label
46707      attack       0.7622   ATTACK     [TP] Correct
46708      ?            0.7623   ATTACK     [??] No label
46709      attack       0.7622   ATTACK     [TP] Correct
46710      ?            0.7621   ATTACK     [??] No label
46711      attack       0.7621   ATTACK     [TP] Correct
46712      ?            0.7621   ATTACK     [??] No label
46713      attack       0.7622   ATTACK     [TP] Correct
