n_smooth,threshold,recall,fpr,f1,median_latency
3,0.15,0.998,0.024599999999995077,0.9969531991409021,0.0
3,0.16,0.9979666666666667,0.023799999999995238,0.997002897199374,0.0
3,0.17,0.9979,0.021199999999995757,0.9971853504988092,0.0
3,0.18,0.9978666666666667,0.021199999999995757,0.9971686486126379,0.0
3,0.19,0.9977666666666667,0.0209999999999958,0.9971351477397649,0.0
3,0.2,0.9977,0.0209999999999958,0.997101738956626,0.0
3,0.21,0.9976666666666667,0.018999999999996197,0.9972511453561016,0.0
3,0.22,0.9976,0.015599999999996879,0.9975002499750025,0.0
3,0.23,0.9975,0.011799999999997639,0.9977660709522539,0.0
3,0.24,0.9975,0.011599999999997678,0.9977827050997783,0.0
3,0.25,0.9974666666666666,0.011599999999997678,0.9977659964656064,0.0
3,0.26,0.9974,0.009599999999998079,0.9978989494747373,0.0
3,0.27,0.9971666666666666,0.007999999999998399,0.9979151029939121,0.0
3,0.28,0.9965333333333334,0.007999999999998399,0.9975974372664175,0.0
3,0.29,0.9950333333333333,0.007999999999998399,0.9968442670852048,0.0
3,0.3,0.9897,0.00339999999999932,0.9945400951296308,0.0
3,0.31,0.9829333333333333,0.0007999999999998399,0.9913265649162912,0.0
3,0.32,0.9806333333333334,0.00019999999999995998,0.9902053180747223,0.0
3,0.33,0.9772666666666666,0.0,0.9885026467514076,0.0
3,0.34,0.9750666666666666,0.0,0.9873759535543104,0.0
3,0.35000000000000003,0.9734333333333334,0.0,0.986537844365995,0.0
3,0.36,0.9712666666666666,0.0,0.9854239237038791,0.0
3,0.37,0.9695333333333334,0.0,0.9845310225772602,0.0
3,0.38,0.9685333333333334,0.0,0.9840151720400976,0.0
3,0.39,0.9672,0.0,0.9833265555103701,0.0
3,0.4,0.9664,0.0,0.9829129373474369,0.0
3,0.41000000000000003,0.9653333333333334,0.0,0.9823609226594301,0.0
3,0.42,0.9645,0.0,0.9819292440824637,0.0
3,0.43,0.9634333333333334,0.0,0.98137616080675,0.0
3,0.44,0.9618666666666666,0.0,0.9805627293733858,0.0
3,0.45,0.9608,0.0,0.9800081599347206,0.0
3,0.46,0.9592666666666667,0.0,0.9792099084691551,0.0
3,0.47000000000000003,0.9582666666666667,0.0,0.9786886362088922,0.0
3,0.48,0.9570666666666666,0.0,0.9780624063223873,0.0
3,0.49,0.9564666666666667,0.0,0.9777490033052783,0.0
3,0.5,0.9558333333333333,0.0,0.9774179804005113,0.0
3,0.51,0.9555,0.0,0.9772436716952186,0.0
3,0.52,0.9551,0.0,0.9770344227916731,0.0
3,0.53,0.9546666666666667,0.0,0.9768076398362893,0.0
3,0.54,0.954,0.0,0.9764585465711362,0.0
3,0.55,0.9532666666666667,0.0,0.9760742687463736,0.0
3,0.56,0.9510333333333333,0.0,0.9749021885838274,0.0
3,0.5700000000000001,0.9449666666666666,0.0,0.971704742154964,0.0
3,0.58,0.9354666666666667,0.0,0.9666574813998347,0.0
3,0.59,0.9181333333333334,0.0,0.9573196162936188,0.0
3,0.6,0.8831666666666667,0.0,0.9379591114257899,0.0
3,0.61,0.8504333333333334,0.0,0.9191720858177364,0.0
3,0.62,0.8352,0.0,0.9102005231037489,0.0
3,0.63,0.8116,0.0,0.896003532788695,0.0
3,0.64,0.7997333333333333,0.0,0.8887242554452511,0.0
3,0.65,0.7925333333333333,0.0,0.8842606367152633,0.0
3,0.66,0.7834,0.0,0.8785465963889201,0.0
3,0.67,0.7777,0.0,0.8749507790965855,0.0
3,0.68,0.7736,0.0,0.8723500225529995,0.0
3,0.6900000000000001,0.7692,0.0,0.8695455573140403,0.0
3,0.7000000000000001,0.7672,0.0,0.8682661837935718,0.0
3,0.71,0.764,0.0,0.8662131519274376,0.0
3,0.72,0.7605666666666666,0.0,0.864002120529375,0.0
3,0.73,0.7564666666666666,0.0,0.8613504383800812,0.0
3,0.74,0.7521333333333333,0.0,0.8585343581158207,0.0
3,0.75,0.7476666666666667,0.0,0.8556170131604044,0.0
