Sample     Label        p(atk)   Status     Verdict
824        ?            0.6052   ATTACK     [??] No label
825        attack       0.6053   ATTACK     [TP] Correct
826        ?            0.6087   ATTACK     [??] No label
827        attack       0.6070   ATTACK     [TP] Correct
828        ?            0.6015   ATTACK     [??] No label
829        attack       0.6041   ATTACK     [TP] Correct
830        ?            0.6033   ATTACK     [??] No label
831        attack       0.6038   ATTACK     [TP] Correct
832        ?            0.5971   ATTACK     [??] No label
833        attack       0.6002   ATTACK     [TP] Correct
834        ?            0.6019   ATTACK     [??] No label
835        attack       0.6013   ATTACK     [TP] Correct
836        ?            0.6006   ATTACK     [??] No label
837        attack       0.6006   ATTACK     [TP] Correct
838        ?            0.6109   ATTACK     [??] No label
839        attack       0.6060   ATTACK     [TP] Correct
840        ?            0.6130   ATTACK     [??] No label
841        attack       0.6094   ATTACK     [TP] Correct
842        ?            0.6193   ATTACK     [??] No label
843        attack       0.6145   ATTACK     [TP] Correct
844        ?            0.6165   ATTACK     [??] No label
845        attack       0.6155   ATTACK     [TP] Correct
846        ?            0.5684   ATTACK     [??] No label
847        attack       0.5877   ATTACK     [TP] Correct
848        ?            0.5837   ATTACK     [??] No label
849        attack       0.5856   ATTACK     [TP] Correct
850        ?            0.5795   ATTACK     [??] No label
851        attack       0.5832   ATTACK     [TP] Correct
852        ?            0.5777   ATTACK     [??] No label
853        attack       0.5806   ATTACK     [TP] Correct
854        ?            0.5769   ATTACK     [??] No label
855        attack       0.5792   ATTACK     [TP] Correct
856        ?            0.6271   ATTACK     [??] No label
857        attack       0.6072   ATTACK     [TP] Correct
858        ?            0.6073   ATTACK     [??] No label
859        attack       0.6072   ATTACK     [TP] Correct
860        ?            0.6049   ATTACK     [??] No label
861        attack       0.6060   ATTACK     [TP] Correct
862        ?            0.6040   ATTACK     [??] No label
863        attack       0.6050   ATTACK     [TP] Correct
864        ?            0.6016   ATTACK     [??] No label
865        attack       0.6031   ATTACK     [TP] Correct
866        ?            0.6014   ATTACK     [??] No label
867        attack       0.6025   ATTACK     [TP] Correct
868        ?            0.6031   ATTACK     [??] No label
869        attack       0.6026   ATTACK     [TP] Correct
870        ?            0.6042   ATTACK     [??] No label
871        attack       0.6034   ATTACK     [TP] Correct
872        ?            0.6052   ATTACK     [??] No label
873        attack       0.6044   ATTACK     [TP] Correct
874        ?            0.6139   ATTACK     [??] No label
875        attack       0.6092   ATTACK     [TP] Correct
876        ?            0.6094   ATTACK     [??] No label
877        attack       0.6093   ATTACK     [TP] Correct
878        ?            0.6057   ATTACK     [??] No label
879        attack       0.6075   ATTACK     [TP] Correct
880        ?            0.6102   ATTACK     [??] No label
881        attack       0.6089   ATTACK     [TP] Correct
882        ?            0.6120   ATTACK     [??] No label
883        attack       0.6105   ATTACK     [TP] Correct
884        ?            0.6029   ATTACK     [??] No label
885        attack       0.6067   ATTACK     [TP] Correct
886        ?            0.6027   ATTACK     [??] No label
887        attack       0.6045   ATTACK     [TP] Correct
888        ?            0.6064   ATTACK     [??] No label
889        attack       0.6054   ATTACK     [TP] Correct
890        ?            0.6035   ATTACK     [??] No label
891        attack       0.6042   ATTACK     [TP] Correct
892        ?            0.6063   ATTACK     [??] No label
893        attack       0.6053   ATTACK     [TP] Correct
894        ?            0.6105   ATTACK     [??] No label
895        attack       0.6080   ATTACK     [TP] Correct
896        ?            0.6049   ATTACK     [??] No label
897        attack       0.6064   ATTACK     [TP] Correct
898        ?            0.6010   ATTACK     [??] No label
899        attack       0.6037   ATTACK     [TP] Correct
900        ?            0.5945   ATTACK     [??] No label
901        attack       0.5990   ATTACK     [TP] Correct
902        ?            0.5952   ATTACK     [??] No label
903        attack       0.5970   ATTACK     [TP] Correct
904        ?            0.5910   ATTACK     [??] No label
905        attack       0.5942   ATTACK     [TP] Correct
906        ?            0.5983   ATTACK     [??] No label
907        attack       0.5961   ATTACK     [TP] Correct
908        ?            0.6048   ATTACK     [??] No label
909        attack       0.6007   ATTACK     [TP] Correct
910        ?            0.6091   ATTACK     [??] No label
911        attack       0.6049   ATTACK     [TP] Correct
912        ?            0.6029   ATTACK     [??] No label
913        attack       0.6039   ATTACK     [TP] Correct
914        ?            0.6083   ATTACK     [??] No label
915        attack       0.6061   ATTACK     [TP] Correct
916        ?            0.6081   ATTACK     [??] No label
917        attack       0.6071   ATTACK     [TP] Correct
918        ?            0.6049   ATTACK     [??] No label
919        attack       0.6060   ATTACK     [TP] Correct
920        ?            0.6091   ATTACK     [??] No label
921        attack       0.6076   ATTACK     [TP] Correct
922        ?            0.6115   ATTACK     [??] No label
923        attack       0.6097   ATTACK     [TP] Correct
924        ?            0.6084   ATTACK     [??] No label
925        attack       0.6090   ATTACK     [TP] Correct
926        ?            0.6106   ATTACK     [??] No label
927        attack       0.6098   ATTACK     [TP] Correct
928        ?            0.6127   ATTACK     [??] No label
929        attack       0.6112   ATTACK     [TP] Correct
930        ?            0.6118   ATTACK     [??] No label
931        attack       0.6115   ATTACK     [TP] Correct
932        ?            0.6103   ATTACK     [??] No label
933        attack       0.6109   ATTACK     [TP] Correct
934        ?            0.6129   ATTACK     [??] No label
935        attack       0.6118   ATTACK     [TP] Correct
936        ?            0.6117   ATTACK     [??] No label
937        attack       0.6118   ATTACK     [TP] Correct
938        ?            0.6065   ATTACK     [??] No label
939        attack       0.6092   ATTACK     [TP] Correct
940        ?            0.6067   ATTACK     [??] No label
941        attack       0.6081   ATTACK     [TP] Correct
942        ?            0.6075   ATTACK     [??] No label
943        attack       0.6078   ATTACK     [TP] Correct
944        ?            0.6052   ATTACK     [??] No label
950        ?            0.0000   BENIGN     [??] No label
959        attack       0.5018   ATTACK     [TP] Correct
960        ?            0.5163   ATTACK     [??] No label
961        attack       0.5490   ATTACK     [TP] Correct
962        ?            0.6171   ATTACK     [??] No label
963        attack       0.6005   ATTACK     [TP] Correct
964        ?            0.6276   ATTACK     [??] No label
965        attack       0.6088   ATTACK     [TP] Correct
966        ?            0.6116   ATTACK     [??] No label
967        attack       0.6102   ATTACK     [TP] Correct
968        ?            0.6139   ATTACK     [??] No label
969        attack       0.6120   ATTACK     [TP] Correct
970        ?            0.6138   ATTACK     [??] No label
971        attack       0.6129   ATTACK     [TP] Correct
972        ?            0.6115   ATTACK     [??] No label
973        attack       0.6121   ATTACK     [TP] Correct
974        ?            0.6095   ATTACK     [??] No label
975        attack       0.6107   ATTACK     [TP] Correct
976        ?            0.6051   ATTACK     [??] No label
977        attack       0.6080   ATTACK     [TP] Correct
978        ?            0.6061   ATTACK     [??] No label
979        attack       0.6070   ATTACK     [TP] Correct
980        ?            0.6069   ATTACK     [??] No label
981        attack       0.6070   ATTACK     [TP] Correct
982        ?            0.6131   ATTACK     [??] No label
983        attack       0.6100   ATTACK     [TP] Correct
984        ?            0.6149   ATTACK     [??] No label
985        attack       0.6125   ATTACK     [TP] Correct
986        ?            0.6132   ATTACK     [??] No label
987        attack       0.6129   ATTACK     [TP] Correct
988        ?            0.6112   ATTACK     [??] No label
989        attack       0.6120   ATTACK     [TP] Correct
990        ?            0.6121   ATTACK     [??] No label
991        attack       0.6121   ATTACK     [TP] Correct
992        ?            0.6116   ATTACK     [??] No label
993        attack       0.6118   ATTACK     [TP] Correct
994        ?            0.5843   ATTACK     [??] No label
995        attack       0.5966   ATTACK     [TP] Correct
996        ?            0.6006   ATTACK     [??] No label
997        attack       0.5987   ATTACK     [TP] Correct
998        ?            0.6012   ATTACK     [??] No label
999        attack       0.5996   ATTACK     [TP] Correct
1000       ?            0.5972   ATTACK     [??] No label
1001       attack       0.5988   ATTACK     [TP] Correct
1002       ?            0.5874   ATTACK     [??] No label
1003       attack       0.5929   ATTACK     [TP] Correct
1004       ?            0.6082   ATTACK     [??] No label
1005       attack       0.6019   ATTACK     [TP] Correct
1006       ?            0.6001   ATTACK     [??] No label
1007       attack       0.6009   ATTACK     [TP] Correct
1008       ?            0.6013   ATTACK     [??] No label
1009       attack       0.6012   ATTACK     [TP] Correct
1010       ?            0.6047   ATTACK     [??] No label
1011       attack       0.6025   ATTACK     [TP] Correct
1012       ?            0.6109   ATTACK     [??] No label
1013       attack       0.6070   ATTACK     [TP] Correct
1014       ?            0.5972   ATTACK     [??] No label
